Prefix,ISO,Desc,InternalRost,Rate
3348994,,france fixed - olo_1,0.00368,0.01104
3348995,,france fixed - olo_2,0.00368,0.01104
3348996,,france fixed - olo_1,0.00368,0.01104
3348997,,france fixed - olo_1,0.00368,0.01104
3348998,,france fixed - olo_1,0.00368,0.01104
3348999,,france fixed - olo_1,0.00368,0.01104
3350000,,france fixed - olo_1,0.00368,0.01104
3350001,,france fixed - olo_1,0.00368,0.01104
3350002,,france fixed - olo_1,0.00368,0.01104
3350003,,france fixed - olo_2,0.00368,0.01104
3350004,,france fixed - olo_2,0.00368,0.01104
3350005,,france fixed - olo_1,0.00368,0.01104
3350006,,france fixed - olo_1,0.00368,0.01104
3350007,,france fixed - olo_1,0.00368,0.01104
3350008,,france fixed - olo_1,0.00368,0.01104
3350009,,france fixed - olo_1,0.00368,0.01104
335001,,france fixed - olo_1,0.00368,0.01104
335002,,france fixed - olo_1,0.00368,0.01104
335003,,france fixed - olo_1,0.00368,0.01104
335004,,france fixed - olo_1,0.00368,0.01104
335005,,france fixed - olo_1,0.00368,0.01104
3350060,,france fixed - olo_1,0.00368,0.01104
3350061,,france fixed - olo_1,0.00368,0.01104
3350062,,france fixed - olo_1,0.00368,0.01104
3350063,,france fixed - olo_1,0.00368,0.01104
3350064,,france fixed - olo_1,0.00368,0.01104
3350065,,france fixed - olo_2,0.00368,0.01104
3350066,,france fixed - olo_2,0.00368,0.01104
3350067,,france fixed - olo_1,0.00368,0.01104
3350068,,france fixed - olo_1,0.00368,0.01104
3350069,,france fixed - olo_2,0.00368,0.01104
3350077,,france fixed - olo_1,0.00368,0.01104
3350078,,france fixed - olo_2,0.00368,0.01104
3350079,,france fixed - olo_2,0.00368,0.01104
335008,,france fixed - olo_1,0.00368,0.01104
335009,,france fixed - olo_1,0.00368,0.01104
335012,,france fixed - olo_2,0.00368,0.01104
335014,,france fixed - olo_1,0.00368,0.01104
335015,,france fixed - olo_1,0.00368,0.01104
3350160,,france fixed - olo_1,0.00368,0.01104
3350161,,france fixed - olo_1,0.00368,0.01104
3350162,,france fixed - olo_1,0.00368,0.01104
3350166,,france fixed - olo_2,0.00368,0.01104
3350167,,france fixed - olo_2,0.00368,0.01104
3350168,,france fixed - olo_2,0.00368,0.01104
3350169,,france fixed - olo_2,0.00368,0.01104
335017,,france fixed - olo_2,0.00368,0.01104
33502,,france fixed - olo_1,0.00368,0.01104
335030,,france fixed - olo_1,0.00368,0.01104
335036,,france fixed - olo_2,0.00368,0.01104
33504,,france fixed - olo_1,0.00368,0.01104
335050,,france fixed - olo_1,0.00368,0.01104
335051,,france fixed - olo_1,0.00368,0.01104
335052,,france fixed - olo_1,0.00368,0.01104
335053,,france fixed - olo_1,0.00368,0.01104
335054,,france fixed - olo_1,0.00368,0.01104
335055,,france fixed - olo_1,0.00368,0.01104
335056,,france fixed - olo_1,0.00368,0.01104
335057,,france fixed - olo_1,0.00368,0.01104
335058,,france fixed - olo_1,0.00368,0.01104
3350590,,france fixed - olo_1,0.00368,0.01104
3350591,,france fixed - olo_2,0.00368,0.01104
3350592,,france fixed - olo_2,0.00368,0.01104
3350594,,france fixed - olo_1,0.00368,0.01104
3350595,,france fixed - olo_1,0.00368,0.01104
3350596,,france fixed - olo_1,0.00368,0.01104
3350597,,france fixed - olo_1,0.00368,0.01104
3350598,,france fixed - olo_1,0.00368,0.01104
3350599,,france fixed - olo_1,0.00368,0.01104
335078,,france fixed - olo_1,0.00368,0.01104
3351600,,france fixed - olo_1,0.00368,0.01104
3351601,,france fixed - olo_2,0.00368,0.01104
3351602,,france fixed - olo_1,0.00368,0.01104
3351603,,france fixed - olo_1,0.00368,0.01104
3351604,,france fixed - olo_1,0.00368,0.01104
3351605,,france fixed - olo_1,0.00368,0.01104
3351606,,france fixed - olo_2,0.00368,0.01104
3351607,,france fixed - olo_1,0.00368,0.01104
3351608,,france fixed - olo_1,0.00368,0.01104
3351609,,france fixed - olo_1,0.00368,0.01104
335161,,france fixed - olo_1,0.00368,0.01104
335162,,france fixed - olo_1,0.00368,0.01104
335163,,france fixed - olo_1,0.00368,0.01104
3351640,,france fixed - olo_2,0.00368,0.01104
3351641,,france fixed - olo_1,0.00368,0.01104
3351642,,france fixed - olo_2,0.00368,0.01104
3351643,,france fixed - olo_2,0.00368,0.01104
3351644,,france fixed - olo_1,0.00368,0.01104
3351645,,france fixed - olo_1,0.00368,0.01104
3351646,,france fixed - olo_1,0.00368,0.01104
3351647,,france fixed - olo_2,0.00368,0.01104
3351648,,france fixed - olo_1,0.00368,0.01104
3351649,,france fixed - olo_1,0.00368,0.01104
3351650,,france fixed - olo_2,0.00368,0.01104
3351651,,france fixed - olo_1,0.00368,0.01104
3351652,,france fixed - olo_1,0.00368,0.01104
3351653,,france fixed - olo_1,0.00368,0.01104
3351654,,france fixed - olo_1,0.00368,0.01104
3351655,,france fixed - olo_1,0.00368,0.01104
3351656,,france fixed - olo_1,0.00368,0.01104
3351657,,france fixed - olo_1,0.00368,0.01104
3351658,,france fixed - olo_1,0.00368,0.01104
3351659,,france fixed - olo_1,0.00368,0.01104
3351660,,france fixed - olo_2,0.00368,0.01104
3351661,,france fixed - olo_1,0.00368,0.01104
3351662,,france fixed - olo_1,0.00368,0.01104
3351663,,france fixed - olo_1,0.00368,0.01104
3351664,,france fixed - olo_1,0.00368,0.01104
3351665,,france fixed - olo_1,0.00368,0.01104
3351666,,france fixed - olo_1,0.00368,0.01104
3351667,,france fixed - olo_1,0.00368,0.01104
3351668,,france fixed - olo_1,0.00368,0.01104
3351669,,france fixed - olo_1,0.00368,0.01104
335167,,france fixed - olo_1,0.00368,0.01104
335168,,france fixed - olo_1,0.00368,0.01104
335169,,france fixed - olo_1,0.00368,0.01104
335170,,france fixed - olo_1,0.00368,0.01104
335171,,france fixed - olo_1,0.00368,0.01104
335172,,france fixed - olo_1,0.00368,0.01104
3351730,,france fixed - olo_1,0.00368,0.01104
3351731,,france fixed - olo_1,0.00368,0.01104
3351732,,france fixed - olo_1,0.00368,0.01104
3351733,,france fixed - olo_1,0.00368,0.01104
3351734,,france fixed - olo_1,0.00368,0.01104
3351735,,france fixed - olo_1,0.00368,0.01104
3351736,,france fixed - olo_1,0.00368,0.01104
3351737,,france fixed - olo_2,0.00368,0.01104
3351738,,france fixed - olo_2,0.00368,0.01104
3351739,,france fixed - olo_2,0.00368,0.01104
3351740,,france fixed - olo_2,0.00368,0.01104
3351741,,france fixed - olo_1,0.00368,0.01104
3351742,,france fixed - olo_1,0.00368,0.01104
3351743,,france fixed - olo_1,0.00368,0.01104
3351744,,france fixed - olo_1,0.00368,0.01104
3351745,,france fixed - olo_1,0.00368,0.01104
3351746,,france fixed - olo_1,0.00368,0.01104
3351747,,france fixed - olo_1,0.00368,0.01104
3351748,,france fixed - olo_1,0.00368,0.01104
3351749,,france fixed - olo_2,0.00368,0.01104
3351750,,france fixed - olo_2,0.00368,0.01104
3351751,,france fixed - olo_2,0.00368,0.01104
3351752,,france fixed - olo_2,0.00368,0.01104
3351753,,france fixed - olo_2,0.00368,0.01104
3351754,,france fixed - olo_2,0.00368,0.01104
3351755,,france fixed - olo_1,0.00368,0.01104
3351756,,france fixed - olo_2,0.00368,0.01104
3351757,,france fixed - olo_1,0.00368,0.01104
3351758,,france fixed - olo_1,0.00368,0.01104
3351759,,france fixed - olo_1,0.00368,0.01104
3351760,,france fixed - olo_2,0.00368,0.01104
3351761,,france fixed - olo_1,0.00368,0.01104
3351762,,france fixed - olo_1,0.00368,0.01104
3351763,,france fixed - olo_1,0.00368,0.01104
3351764,,france fixed - olo_1,0.00368,0.01104
3351765,,france fixed - olo_1,0.00368,0.01104
3351766,,france fixed - olo_2,0.00368,0.01104
3351767,,france fixed - olo_1,0.00368,0.01104
3351768,,france fixed - olo_1,0.00368,0.01104
3351769,,france fixed - olo_1,0.00368,0.01104
3351770,,france fixed - olo_2,0.00368,0.01104
3351771,,france fixed - olo_1,0.00368,0.01104
3351772,,france fixed - olo_1,0.00368,0.01104
3351773,,france fixed - olo_1,0.00368,0.01104
3351774,,france fixed - olo_1,0.00368,0.01104
3351775,,france fixed - olo_1,0.00368,0.01104
3351776,,france fixed - olo_1,0.00368,0.01104
3351777,,france fixed - olo_1,0.00368,0.01104
3351778,,france fixed - olo_1,0.00368,0.01104
3351779,,france fixed - olo_1,0.00368,0.01104
3351780,,france fixed - olo_2,0.00368,0.01104
3351781,,france fixed - olo_1,0.00368,0.01104
3351782,,france fixed - olo_1,0.00368,0.01104
3351783,,france fixed - olo_1,0.00368,0.01104
3351784,,france fixed - olo_1,0.00368,0.01104
3351785,,france fixed - olo_1,0.00368,0.01104
3351786,,france fixed - olo_2,0.00368,0.01104
3351787,,france fixed - olo_2,0.00368,0.01104
3351788,,france fixed - olo_1,0.00368,0.01104
3351789,,france fixed - olo_1,0.00368,0.01104
3351790,,france fixed - olo_2,0.00368,0.01104
3351791,,france fixed - olo_2,0.00368,0.01104
3351792,,france fixed - olo_2,0.00368,0.01104
3351793,,france fixed - olo_1,0.00368,0.01104
3351794,,france fixed - olo_1,0.00368,0.01104
3351795,,france fixed - olo_1,0.00368,0.01104
3351796,,france fixed - olo_1,0.00368,0.01104
3351797,,france fixed - olo_1,0.00368,0.01104
3351798,,france fixed - olo_1,0.00368,0.01104
3351799,,france fixed - olo_1,0.00368,0.01104
33518,,france fixed - olo_1,0.00368,0.01104
335190,,france fixed - olo_1,0.00368,0.01104
3351910,,france fixed - olo_1,0.00368,0.01104
3351911,,france fixed - olo_1,0.00368,0.01104
3351912,,france fixed - olo_1,0.00368,0.01104
3351913,,france fixed - olo_1,0.00368,0.01104
3351914,,france fixed - olo_1,0.00368,0.01104
3351915,,france fixed - olo_1,0.00368,0.01104
3351916,,france fixed - olo_1,0.00368,0.01104
3351917,,france fixed - olo_1,0.00368,0.01104
3351918,,france fixed - olo_1,0.00368,0.01104
3351919,,france fixed - olo_2,0.00368,0.01104
3351920,,france fixed - olo_1,0.00368,0.01104
3351921,,france fixed - olo_1,0.00368,0.01104
3351922,,france fixed - olo_2,0.00368,0.01104
3351923,,france fixed - olo_2,0.00368,0.01104
3351924,,france fixed - olo_2,0.00368,0.01104
3351925,,france fixed - olo_2,0.00368,0.01104
3351926,,france fixed - olo_2,0.00368,0.01104
3351927,,france fixed - olo_2,0.00368,0.01104
3351928,,france fixed - olo_2,0.00368,0.01104
335193,,france fixed - olo_1,0.00368,0.01104
3351940,,france fixed - olo_2,0.00368,0.01104
3351941,,france fixed - olo_2,0.00368,0.01104
3351942,,france fixed - olo_2,0.00368,0.01104
3351943,,france fixed - olo_2,0.00368,0.01104
3351944,,france fixed - olo_2,0.00368,0.01104
3351956,,france fixed - olo_1,0.00368,0.01104
3351957,,france fixed - olo_2,0.00368,0.01104
3351958,,france fixed - olo_2,0.00368,0.01104
3351959,,france fixed - olo_2,0.00368,0.01104
3351960,,france fixed - olo_2,0.00368,0.01104
3351961,,france fixed - olo_2,0.00368,0.01104
3351962,,france fixed - olo_2,0.00368,0.01104
3351963,,france fixed - olo_1,0.00368,0.01104
3351964,,france fixed - olo_1,0.00368,0.01104
3351965,,france fixed - olo_1,0.00368,0.01104
3351966,,france fixed - olo_1,0.00368,0.01104
3351967,,france fixed - olo_1,0.00368,0.01104
3351968,,france fixed - olo_1,0.00368,0.01104
3351969,,france fixed - olo_1,0.00368,0.01104
3351970,,france fixed - olo_1,0.00368,0.01104
3351971,,france fixed - olo_1,0.00368,0.01104
3351972,,france fixed - olo_1,0.00368,0.01104
3351973,,france fixed - olo_1,0.00368,0.01104
3351974,,france fixed - olo_1,0.00368,0.01104
3351975,,france fixed - olo_2,0.00368,0.01104
3351976,,france fixed - olo_2,0.00368,0.01104
3351977,,france fixed - olo_1,0.00368,0.01104
3351978,,france fixed - olo_1,0.00368,0.01104
3351979,,france fixed - olo_1,0.00368,0.01104
3351980,,france fixed - olo_1,0.00368,0.01104
3351987,,france fixed - olo_1,0.00368,0.01104
3351988,,france fixed - olo_1,0.00368,0.01104
3351989,,france fixed - olo_1,0.00368,0.01104
335199,,france fixed - olo_1,0.00368,0.01104
33520,,france fixed - olo_1,0.00368,0.01104
33521,,france fixed - olo_1,0.00368,0.01104
33522,,france fixed - olo_1,0.00368,0.01104
33523,,france fixed - olo_1,0.00368,0.01104
335240,,france fixed - olo_1,0.00368,0.01104
335241,,france fixed - olo_1,0.00368,0.01104
335242,,france fixed - olo_1,0.00368,0.01104
3352430,,france fixed - olo_1,0.00368,0.01104
3352431,,france fixed - olo_1,0.00368,0.01104
3352432,,france fixed - olo_1,0.00368,0.01104
3352433,,france fixed - olo_1,0.00368,0.01104
3352434,,france fixed - olo_1,0.00368,0.01104
3352435,,france fixed - olo_1,0.00368,0.01104
3352436,,france fixed - olo_1,0.00368,0.01104
3352437,,france fixed - olo_1,0.00368,0.01104
3352438,,france fixed - olo_2,0.00368,0.01104
3352439,,france fixed - olo_2,0.00368,0.01104
335244,,france fixed - olo_2,0.00368,0.01104
3352450,,france fixed - olo_2,0.00368,0.01104
3352451,,france fixed - olo_2,0.00368,0.01104
3352452,,france fixed - olo_2,0.00368,0.01104
3352453,,france fixed - olo_2,0.00368,0.01104
3352454,,france fixed - olo_2,0.00368,0.01104
3352455,,france fixed - olo_2,0.00368,0.01104
3352456,,france fixed - olo_2,0.00368,0.01104
3352457,,france fixed - olo_2,0.00368,0.01104
3352458,,france fixed - olo_1,0.00368,0.01104
3352459,,france fixed - olo_1,0.00368,0.01104
3352460,,france fixed - olo_2,0.00368,0.01104
3352461,,france fixed - olo_2,0.00368,0.01104
3352462,,france fixed - olo_1,0.00368,0.01104
3352463,,france fixed - olo_1,0.00368,0.01104
3352464,,france fixed - olo_2,0.00368,0.01104
3352465,,france fixed - olo_1,0.00368,0.01104
3352466,,france fixed - olo_1,0.00368,0.01104
3352467,,france fixed - olo_1,0.00368,0.01104
3352468,,france fixed - olo_1,0.00368,0.01104
3352469,,france fixed - olo_1,0.00368,0.01104
3352470,,france fixed - olo_2,0.00368,0.01104
3352471,,france fixed - olo_1,0.00368,0.01104
3352472,,france fixed - olo_1,0.00368,0.01104
3352473,,france fixed - olo_1,0.00368,0.01104
3352474,,france fixed - olo_1,0.00368,0.01104
3352475,,france fixed - olo_1,0.00368,0.01104
3352476,,france fixed - olo_1,0.00368,0.01104
3352477,,france fixed - olo_1,0.00368,0.01104
3352478,,france fixed - olo_1,0.00368,0.01104
3352479,,france fixed - olo_1,0.00368,0.01104
3352480,,france fixed - olo_2,0.00368,0.01104
3352481,,france fixed - olo_1,0.00368,0.01104
3352482,,france fixed - olo_1,0.00368,0.01104
3352483,,france fixed - olo_1,0.00368,0.01104
3352484,,france fixed - olo_1,0.00368,0.01104
3352485,,france fixed - olo_1,0.00368,0.01104
3352486,,france fixed - olo_1,0.00368,0.01104
3352487,,france fixed - olo_1,0.00368,0.01104
3352488,,france fixed - olo_1,0.00368,0.01104
3352489,,france fixed - olo_1,0.00368,0.01104
3352490,,france fixed - olo_2,0.00368,0.01104
3352491,,france fixed - olo_1,0.00368,0.01104
3352492,,france fixed - olo_1,0.00368,0.01104
3352493,,france fixed - olo_1,0.00368,0.01104
3352494,,france fixed - olo_1,0.00368,0.01104
3352495,,france fixed - olo_1,0.00368,0.01104
3352496,,france fixed - olo_1,0.00368,0.01104
3352497,,france fixed - olo_1,0.00368,0.01104
3352498,,france fixed - olo_1,0.00368,0.01104
3352499,,france fixed - olo_2,0.00368,0.01104
33525,,france fixed - olo_2,0.00368,0.01104
33526,,france fixed - olo_2,0.00368,0.01104
33527,,france fixed - olo_2,0.00368,0.01104
33528,,france fixed - olo_2,0.00368,0.01104
33529,,france fixed - olo_2,0.00368,0.01104
33530,,france fixed - olo_2,0.00368,0.01104
3353100,,france fixed - olo_2,0.00368,0.01104
3353101,,france fixed - olo_2,0.00368,0.01104
3353102,,france fixed - olo_2,0.00368,0.01104
3353103,,france fixed - olo_2,0.00368,0.01104
3353104,,france fixed - olo_2,0.00368,0.01104
3353105,,france fixed - olo_2,0.00368,0.01104
3353106,,france fixed - olo_2,0.00368,0.01104
3353107,,france fixed - olo_2,0.00368,0.01104
3353108,,france fixed - olo_2,0.00368,0.01104
3353109,,france fixed - olo_1,0.00368,0.01104
3353110,,france fixed - olo_1,0.00368,0.01104
3353111,,france fixed - olo_1,0.00368,0.01104
3353112,,france fixed - olo_2,0.00368,0.01104
3353113,,france fixed - olo_2,0.00368,0.01104
3353114,,france fixed - olo_2,0.00368,0.01104
3353115,,france fixed - olo_2,0.00368,0.01104
3353116,,france fixed - olo_1,0.00368,0.01104
3353117,,france fixed - olo_1,0.00368,0.01104
3353118,,france fixed - olo_1,0.00368,0.01104
3353119,,france fixed - olo_1,0.00368,0.01104
335312,,france fixed - olo_1,0.00368,0.01104
3353130,,france fixed - olo_2,0.00368,0.01104
3353131,,france fixed - olo_2,0.00368,0.01104
3353132,,france fixed - olo_2,0.00368,0.01104
3353133,,france fixed - olo_2,0.00368,0.01104
3353134,,france fixed - olo_1,0.00368,0.01104
3353135,,france fixed - olo_1,0.00368,0.01104
3353136,,france fixed - olo_1,0.00368,0.01104
3353137,,france fixed - olo_1,0.00368,0.01104
3353138,,france fixed - olo_1,0.00368,0.01104
3353139,,france fixed - olo_1,0.00368,0.01104
335314,,france fixed - olo_1,0.00368,0.01104
3353150,,france fixed - olo_1,0.00368,0.01104
3353151,,france fixed - olo_1,0.00368,0.01104
3353152,,france fixed - olo_1,0.00368,0.01104
3353153,,france fixed - olo_1,0.00368,0.01104
3353154,,france fixed - olo_1,0.00368,0.01104
3353155,,france fixed - olo_1,0.00368,0.01104
3353156,,france fixed - olo_1,0.00368,0.01104
3353157,,france fixed - olo_2,0.00368,0.01104
3353158,,france fixed - olo_1,0.00368,0.01104
3353159,,france fixed - olo_1,0.00368,0.01104
335316,,france fixed - olo_1,0.00368,0.01104
3353170,,france fixed - olo_2,0.00368,0.01104
3353171,,france fixed - olo_2,0.00368,0.01104
3353172,,france fixed - olo_2,0.00368,0.01104
3353173,,france fixed - olo_2,0.00368,0.01104
3353174,,france fixed - olo_2,0.00368,0.01104
3353175,,france fixed - olo_1,0.00368,0.01104
3353176,,france fixed - olo_2,0.00368,0.01104
3353177,,france fixed - olo_2,0.00368,0.01104
3353178,,france fixed - olo_2,0.00368,0.01104
3353179,,france fixed - olo_1,0.00368,0.01104
335318,,france fixed - olo_1,0.00368,0.01104
3353190,,france fixed - olo_1,0.00368,0.01104
3353191,,france fixed - olo_1,0.00368,0.01104
3353192,,france fixed - olo_1,0.00368,0.01104
3353193,,france fixed - olo_1,0.00368,0.01104
3353194,,france fixed - olo_1,0.00368,0.01104
3353195,,france fixed - olo_1,0.00368,0.01104
3353196,,france fixed - olo_2,0.00368,0.01104
3353197,,france fixed - olo_2,0.00368,0.01104
3353198,,france fixed - olo_2,0.00368,0.01104
3353199,,france fixed - olo_1,0.00368,0.01104
33532,,france fixed - olo_1,0.00368,0.01104
335330,,france fixed - olo_1,0.00368,0.01104
3353310,,france fixed - olo_1,0.00368,0.01104
3353311,,france fixed - olo_1,0.00368,0.01104
3353312,,france fixed - olo_1,0.00368,0.01104
3353313,,france fixed - olo_1,0.00368,0.01104
3353314,,france fixed - olo_1,0.00368,0.01104
3353315,,france fixed - olo_2,0.00368,0.01104
3353316,,france fixed - olo_1,0.00368,0.01104
3353317,,france fixed - olo_1,0.00368,0.01104
3353318,,france fixed - olo_1,0.00368,0.01104
3353319,,france fixed - olo_1,0.00368,0.01104
3353320,,france fixed - olo_2,0.00368,0.01104
3353321,,france fixed - olo_1,0.00368,0.01104
3353322,,france fixed - olo_1,0.00368,0.01104
3353323,,france fixed - olo_1,0.00368,0.01104
3353324,,france fixed - olo_1,0.00368,0.01104
